              psi   m1   m2         real(Ai)         imag(Ai)         real(Bi)         imag(Bi)         real(Ci)         imag(Ci)         real(Di)         imag(Di)         real(Ei)         imag(Ei)         real(Hi)         imag(Hi)
   2.19059568E-02   -4   -3   1.17672859E+02   1.21110212E-03  -1.92584164E-04   9.21192837E+00  -1.35564357E-01  -3.06559521E+03  -1.25960989E+01  -2.92979996E-04  -1.46902136E+03   1.11197360E-01  -9.25919312E+02  -4.33225870E+00
   2.19059568E-02   -4   -2   1.43320262E+00  -3.76367709E-03   1.78440576E-04  -6.31102562E-01   1.86629202E-02  -1.03916260E+02   8.63669276E-01   1.03700114E-03   1.02137383E+02  -1.38536230E-01  -8.16175928E+03  -1.18089581E+01
   2.19059568E-02   -4   -1  -4.11866009E-02   2.99603911E-04  -4.41018710E-05   4.70795594E-02  -7.21915424E-01   5.23059368E+00  -6.15036637E-02  -8.72929231E-04  -8.15962124E+00   1.10714388E+00   3.76101624E+02   1.06086195E+00
   2.19059568E-02   -4    0   3.64981405E-03  -1.14488218E-03   3.81374441E-04  -2.33608368E-03  -4.52024117E-02  -3.66576731E-01   2.52236519E-03   1.07100129E-03  -2.72214383E-01  -3.38818729E-01  -1.32591105E+01   5.68658543E+00
   2.19059568E-02   -4    1   8.43117421E-04  -9.08685091E-04   8.42903275E-04   1.40913471E-03  -1.90413132E-01   1.28393903E-01  -1.96386804E-03   1.18323497E-03  -1.87499687E-01  -2.76364863E-01  -1.92308605E-01  -1.02948785E-01
   2.19059568E-02   -4    2  -1.29425572E-03   3.95074370E-04  -7.47187994E-04  -1.16247195E-03  -2.57026613E-01  -1.58582792E-01   1.07238349E-03  -7.18059659E-04   1.17090181E-01  -1.74867228E-01   5.53518057E-01   7.98389912E-01
   2.19059568E-02   -4    3  -1.76525011E-03   2.45007890E-04  -2.77405779E-04   1.58531370E-03  -2.20557377E-01   7.29202107E-02  -1.36219512E-03  -1.85638171E-04  -5.20617478E-02  -9.16822702E-02  -4.05680537E-01   1.46358275E+00
   2.19059568E-02   -4    4  -3.39037878E-03  -1.21634948E-05   1.82572741E-03  -3.50945280E-04  -2.17292737E-02  -1.67695254E-01  -9.97892585E-06   1.05716940E-03   5.62673844E-02  -3.89882829E-03   5.73475122E-01   1.21422184E+00
   2.19059568E-02   -3   -4   1.17672859E+02  -1.21110212E-03   1.87231039E-04   9.21166706E+00  -1.51473567E-01   3.29482251E+03  -1.25960989E+01   2.92979996E-04   1.17840527E+03   8.92021284E-02  -9.25919312E+02   4.33225870E+00
   2.19059568E-02   -3   -3   8.64603271E+02   0.00000000E+00   0.00000000E+00   4.08431824E+02  -2.58123368E-01   2.11523666E+02   1.97842117E+02   0.00000000E+00   3.29408379E+01   7.11984932E-02   2.36989082E+04   0.00000000E+00
   2.19059568E-02   -3   -2   6.84486389E+01   6.76186057E-04  -1.97937290E-04   9.21219063E+00  -6.58493415E-02  -1.63899707E+03  -1.25960989E+01  -2.92979996E-04  -1.17840540E+03   8.91989022E-02  -5.83483643E+02  -2.61689639E+00
   2.19059568E-02   -3   -1   9.85811234E-01  -2.01618066E-03   3.68315028E-04  -6.31298661E-01  -1.65037196E-02  -7.56802673E+01   8.63669276E-01   1.03700114E-03   8.19315872E+01  -1.11118332E-01  -4.40445850E+03  -6.37405777E+00
   2.19059568E-02   -3    0  -3.79408337E-02   3.10317439E-04  -3.33354867E-04   4.60601263E-02   1.88345034E-02   4.48366261E+00  -6.15036637E-02  -8.72929231E-04  -6.54534531E+00   8.88100743E-01   1.54837875E+02   5.15284657E-01
   2.19059568E-02   -3    1   2.75822706E-03  -5.73130557E-04   7.62444397E-04  -1.87044078E-03  -1.90323338E-01   1.36137471E-01   2.52236519E-03   1.07100129E-03  -2.18390062E-01  -2.71767616E-01  -6.75657213E-01   1.93307817E-01
   2.19059568E-02   -3    2  -4.14037815E-04  -2.12987085E-04   1.25370163E-03   1.90627505E-03  -3.24184895E-01   2.30913520E-01  -1.96386804E-03   1.18323497E-03  -1.50436327E-01  -2.21667185E-01   1.95343208E+00   4.78415847E-01
   2.19059568E-02   -3    3  -1.14215154E-03   9.91516790E-05  -9.82059166E-04  -1.56253006E-03  -3.15783709E-01  -1.89151078E-01   1.07238349E-03  -7.18059659E-04   9.39501226E-02  -1.40287310E-01   8.95831108E-01   1.34987342E+00
   2.19059568E-02   -3    4  -2.57836445E-03   1.76843940E-04  -3.50216229E-04   1.88810960E-03  -2.40233511E-01   7.28452802E-02  -1.36219512E-03  -1.85638171E-04  -4.17804457E-02  -7.35491440E-02  -4.91120398E-01   1.78468561E+00
   2.19059568E-02   -2   -4   1.43320262E+00   3.76367709E-03   2.01308343E-04  -6.30710423E-01   5.81816807E-02   7.45124054E+01   8.63669276E-01  -1.03700114E-03  -6.17256775E+01  -8.38148892E-02  -8.16175928E+03   1.18089581E+01
   2.19059568E-02   -2   -3   6.84486389E+01  -6.76186057E-04   1.92584164E-04   9.21192837E+00  -8.17977265E-02   1.86456543E+03  -1.25960989E+01   2.92979996E-04   8.87789246E+02   6.72036707E-02  -5.83483643E+02   2.61689639E+00
   2.19059568E-02   -2   -2   3.86164581E+02   0.00000000E+00   0.00000000E+00   2.72018341E+02  -1.36831254E-01   1.53416229E+02   1.97842117E+02   0.00000000E+00   3.29408379E+01   5.36396615E-02   1.34582646E+04   0.00000000E+00
   2.19059568E-02   -2   -1   3.13639088E+01   2.71258730E-04  -2.03290401E-04   9.21245193E+00  -1.72905568E-02  -6.17096313E+02  -1.25960989E+01  -2.92979996E-04  -8.87789429E+02   6.72004521E-02  -3.25498810E+02  -1.32457328E+00
   2.19059568E-02   -2    0   6.64354205E-01  -6.82130863E-04   5.58189466E-04  -6.31494761E-01  -3.61540467E-02  -5.12351799E+01   8.63669276E-01   1.03700114E-03   6.17257957E+01  -8.37004334E-02  -1.70410669E+03  -2.46802497E+00
   2.19059568E-02   -2    1  -3.52694020E-02   1.79013645E-04  -6.22607884E-04   4.50406894E-02   4.64649528E-01   3.59476399E+00  -6.15036637E-02  -8.72929231E-04  -4.93106937E+00   6.69057608E-01   6.00436258E+00   1.48300961E-01
   2.19059568E-02   -2    2   1.94900483E-03  -6.98012082E-06   1.14351441E-03  -1.40479801E-03  -2.59446800E-01   4.26669449E-01   2.52236519E-03   1.07100129E-03  -1.64565742E-01  -2.04716504E-01   6.98248386E+00  -3.14983582E+00
   2.19059568E-02   -2    3  -1.41330494E-03   4.36591334E-04   1.66449999E-03   2.40341527E-03  -3.73390257E-01   2.70330220E-01  -1.96386804E-03   1.18323497E-03  -1.13372974E-01  -1.66969538E-01   3.05494237E+00   7.76857853E-01
   2.19059568E-02   -2    4  -7.11491448E-04  -2.27419849E-04  -1.21693045E-03  -1.96258817E-03  -3.20487618E-01  -1.89201191E-01   1.07238349E-03  -7.18059659E-04   7.08100647E-02  -1.05707385E-01   1.01798642E+00   1.54667175E+00
   2.19059568E-02   -1   -4  -4.11866009E-02  -2.99603911E-04  -8.23657145E-04   5.01378700E-02  -1.20257509E+00  -1.68953645E+00  -6.15036637E-02   8.72929231E-04   3.31740808E+00   4.50188816E-01   3.76101624E+02  -1.06086195E+00
   2.19059568E-02   -1   -3   9.85811234E-01   2.01618066E-03   1.14338809E-05  -6.30906463E-01   2.31396575E-02   4.62384529E+01   8.63669276E-01  -1.03700114E-03  -4.15198860E+01  -5.63969947E-02  -4.40445850E+03   6.37405777E+00
   2.19059568E-02   -1   -2   3.13639088E+01  -2.71258730E-04   1.97937290E-04   9.21219063E+00  -3.32781263E-02   8.39005676E+02  -1.25960989E+01   2.92979996E-04   5.97173279E+02   4.52052169E-02  -3.25498810E+02   1.32457328E+00
   2.19059568E-02   -1   -1   9.84478683E+01   0.00000000E+00   0.00000000E+00   1.35604858E+02  -5.32720424E-02   9.53088074E+01   1.97842117E+02   0.00000000E+00   3.29408379E+01   3.60808298E-02   6.09837061E+03   0.00000000E+00
   2.19059568E-02   -1    0   6.41865921E+00  -3.67986854E-06  -2.08643527E-04   9.21271324E+00   1.01119867E-02   1.07035547E-01  -1.25960989E+01  -2.92979996E-04  -5.97173401E+02   4.52019945E-02  -1.51964767E+02  -4.55289423E-01
   2.19059568E-02   -1    1   4.68831569E-01   2.38472494E-04   7.48063962E-04  -6.31690860E-01  -4.02880646E-02  -3.05810070E+01   8.63669276E-01   1.03700114E-03   4.15200043E+01  -5.62825352E-02  -6.07046967E+01  -9.08597931E-02
   2.19059568E-02   -1    2  -3.31723019E-02  -9.43074629E-05  -9.11860901E-04   4.40212525E-02   6.15529597E-01   2.56389809E+00  -6.15036637E-02  -8.72929231E-04  -3.31679368E+00   4.50014442E-01  -7.03989334E+01  -4.00891565E-02
   2.19059568E-02   -1    3   1.22214714E-03   5.53569174E-04   1.52458437E-03  -9.39155114E-04  -2.52572864E-01   5.05019188E-01   2.52236519E-03   1.07100129E-03  -1.10741436E-01  -1.37665376E-01   9.71531200E+00  -4.34284544E+00
   2.19059568E-02   -1    4  -2.15468393E-03   1.04005018E-03   2.07529822E-03   2.90055573E-03  -3.38029265E-01   2.46644065E-01  -1.96386804E-03   1.18323497E-03  -7.63096139E-02  -1.12271875E-01   3.11222243E+00   7.92377234E-01
   2.19059568E-02    0   -4   3.64981405E-03   1.14488218E-03   1.14290556E-03  -4.19865502E-03   1.50793478E-01   5.24329722E-01   2.52236519E-03  -1.07100129E-03   5.66364303E-02  -7.08439797E-02  -1.32591105E+01  -5.68658543E+00
   2.19059568E-02    0   -3  -3.79408337E-02  -3.10317439E-04  -5.34404127E-04   4.91184331E-02  -4.61782366E-01  -9.42432225E-01  -6.15036637E-02   8.72929231E-04   1.70313227E+00   2.31145680E-01   1.54837875E+02  -5.15284657E-01
   2.19059568E-02    0   -2   6.64354205E-01   6.82130863E-04  -1.78440576E-04  -6.31102562E-01   3.61394649E-03   2.17554111E+01   8.63669276E-01  -1.03700114E-03  -2.13140965E+01  -2.89791003E-02  -1.70410669E+03   2.46802497E+00
   2.19059568E-02    0   -1   6.41865921E+00   3.67986854E-06   2.03290401E-04   9.21245193E+00  -5.91476168E-03   2.18143417E+02  -1.25960989E+01   2.92979996E-04   3.06557281E+02   2.32067630E-02  -1.51964767E+02   4.55289423E-01
   2.19059568E-02    0    0   1.45313001E+00   0.00000000E+00  -0.00000000E+00  -8.08629274E-01  -7.44571863E-03   3.72013779E+01   1.97842117E+02   0.00000000E+00   3.29408379E+01   1.85219981E-02   1.61922607E+03   0.00000000E+00
   2.19059568E-02    0    1  -6.38710499E+00  -1.48629711E-04  -2.13996653E-04   9.21297550E+00   1.63582899E-02   2.12612961E+02  -1.25960989E+01  -2.92979996E-04  -3.06557434E+02   2.32035406E-02  -6.28815193E+01  -9.04485397E-03
   2.19059568E-02    0    2   3.99243295E-01   7.45629310E-04   9.37938399E-04  -6.31886959E-01  -2.89057661E-02  -1.37177448E+01   8.63669276E-01   1.03700114E-03   2.13142147E+01  -2.88646407E-02   5.25747742E+02   7.57438064E-01
   2.19059568E-02    0    3  -3.16495337E-02  -5.09645906E-04  -1.20111392E-03   4.30018194E-02   4.71474826E-01   1.39106476E+00  -6.15036637E-02  -8.72929231E-04  -1.70251775E+00   2.30971307E-01  -7.43720016E+01  -4.98856865E-02
   2.19059568E-02    0    4   5.77654166E-04   1.10851729E-03   1.90565444E-03  -4.73512278E-04  -1.69701457E-01   3.71186674E-01   2.52236519E-03   1.07100129E-03  -5.69171272E-02  -7.06142634E-02   7.52282763E+00  -3.38572168E+00
   2.19059568E-02    1   -4   8.43117421E-04   9.08685091E-04   1.21108838E-03  -1.07656687E-03   9.40397196E-03   7.56755052E-03  -1.96386804E-03  -1.18323497E-03   1.88322202E-03  -3.12419049E-03  -1.92308605E-01   1.02948785E-01
   2.19059568E-02    1   -3   2.75822706E-03   5.73130557E-04   7.61835545E-04  -3.73301213E-03   5.67424204E-03   2.15907115E-02   2.52236519E-03  -1.07100129E-03   2.81211711E-03  -3.79286357E-03  -6.75657213E-01  -1.93307817E-01
   2.19059568E-02    1   -2  -3.52694020E-02  -1.79013645E-04  -2.45151139E-04   4.80989963E-02  -1.59245543E-02  -5.33606336E-02  -6.15036637E-02   8.72929231E-04   8.88563693E-02   1.21025238E-02   6.00436258E+00  -1.48300961E-01
   2.19059568E-02    1   -1   4.68831569E-01  -2.38472494E-04  -3.68315028E-04  -6.31298661E-01  -3.95452284E-04   1.06327951E+00   8.63669276E-01  -1.03700114E-03  -1.10830450E+00  -1.56120432E-03  -6.07046967E+01   9.08597931E-02
   2.19059568E-02    1    0  -6.38710499E+00   1.48629711E-04   2.08643527E-04   9.21271324E+00   2.92362558E-04   1.97854483E+00  -1.25960989E+01   2.92979996E-04   1.59413004E+01   1.20830897E-03  -6.28815193E+01   9.04485397E-03
   2.19059568E-02    1    1   9.51803665E+01   0.00000000E+00  -0.00000000E+00  -1.37222122E+02   6.47708599E-04  -2.09060478E+01   1.97842117E+02   0.00000000E+00   3.29408379E+01   9.63167869E-04   2.08313885E+01   0.00000000E+00
   2.19059568E-02    1    2  -7.05338383E+00  -1.63590797E-04  -2.19349778E-04   9.21323681E+00   1.44835596E-03   2.04214535E+01  -1.25960989E+01  -2.92979996E-04  -1.59414587E+01   1.20508694E-03  -5.82490768E+01   1.41604403E-02
   2.19059568E-02    1    3   4.55589324E-01   8.39339627E-04   1.12781289E-03  -6.32083058E-01  -2.00715545E-03  -6.45392478E-01   8.63669276E-01   1.03700114E-03   1.10842276E+00  -1.44674513E-03   5.52506180E+01   7.68684670E-02
   2.19059568E-02    1    4  -3.07010971E-02  -1.06700161E-03  -1.49036688E-03   4.19823825E-02   3.24851237E-02   7.62640014E-02  -6.15036637E-02  -8.72929231E-04  -8.82418379E-02   1.19281569E-02  -5.91484785E+00   1.18911371E-01
   2.19059568E-02    2   -4  -1.29425572E-03  -3.95074370E-04  -6.62039209E-04   1.23787660E-03  -1.05188191E-01   5.70288748E-02   1.07238349E-03   7.18059659E-04   2.19913181E-02   3.27538736E-02   5.53518057E-01  -7.98389912E-01
   2.19059568E-02    2   -3  -4.14037815E-04   2.12987085E-04   8.00290029E-04  -5.79426589E-04  -1.24353893E-01  -9.50297937E-02  -1.96386804E-03  -1.18323497E-03  -3.51801328E-02   5.15734702E-02   1.95343208E+00  -4.78415847E-01
   2.19059568E-02    2   -2   1.94900483E-03   6.98012082E-06   3.80765559E-04  -3.26736923E-03  -6.34475499E-02  -2.68966079E-01   2.52236519E-03  -1.07100129E-03  -5.10121956E-02   6.32582530E-02   6.98248386E+00   3.14983582E+00
   2.19059568E-02    2   -1  -3.31723019E-02   9.43074629E-05   4.41018710E-05   4.70795594E-02   1.34998351E-01   9.77678418E-01  -6.15036637E-02   8.72929231E-04  -1.52541947E+00  -2.06940621E-01  -7.03989334E+01   4.00891565E-02
   2.19059568E-02    2    0   3.99243295E-01  -7.45629310E-04  -5.58189466E-04  -6.31494761E-01   1.11114616E-02  -1.58379412E+01   8.63669276E-01  -1.03700114E-03   1.90974865E+01   2.58566923E-02   5.25747742E+02  -7.57438064E-01
   2.19059568E-02    2    1  -7.05338383E+00   1.63590797E-04   2.13996653E-04   9.21297550E+00  -1.46567514E-02   1.90511093E+02  -1.25960989E+01   2.92979996E-04  -2.74674683E+02  -2.07901448E-02  -5.82490768E+01  -1.41604403E-02
   2.19059568E-02    2    2   3.79629578E+02   0.00000000E+00  -0.00000000E+00  -2.73635620E+02  -2.89917588E-02  -7.90134735E+01   1.97842117E+02   0.00000000E+00   3.29408379E+01  -1.65956635E-02   1.30318628E+03   0.00000000E+00
   2.19059568E-02    2    3   4.41982222E+00  -4.85631426E-05  -2.24702904E-04   9.21349812E+00  -3.46178152E-02  -5.76467468E+02  -1.25960989E+01  -2.92979996E-04   2.74674530E+02  -2.07933672E-02  -1.38067429E+02  -3.85673523E-01
   2.19059568E-02    2    4   6.37869775E-01   5.19603433E-04   1.31768733E-03  -6.32279158E-01   4.04077657E-02   8.63604927E+00   8.63669276E-01   1.03700114E-03  -1.90973682E+01   2.59711500E-02  -1.47219604E+03  -2.13256860E+00
   2.19059568E-02    3   -4  -1.76525011E-03  -2.45007890E-04  -2.32267543E-04  -5.34257619E-04  -1.27702251E-01  -1.99828763E-02  -1.36219512E-03   1.85638171E-04  -2.00899020E-02   3.52935381E-02  -4.05680537E-01  -1.46358275E+00
   2.19059568E-02    3   -3  -1.14215154E-03  -9.91516790E-05  -4.27168008E-04   8.37818545E-04  -1.63936034E-01   8.75132009E-02   1.07238349E-03   7.18059659E-04   4.51313742E-02   6.73337877E-02   8.95831108E-01  -1.34987342E+00
   2.19059568E-02    3   -2  -1.41330494E-03  -4.36591334E-04   3.89491703E-04  -8.22862785E-05  -1.73545361E-01  -1.34524241E-01  -1.96386804E-03  -1.18323497E-03  -7.22434893E-02   1.06271125E-01   3.05494237E+00  -7.76857853E-01
   2.19059568E-02    3   -1   1.22214714E-03  -5.53569174E-04  -3.04444029E-07  -2.80172634E-03  -5.65719046E-02  -3.47340643E-01   2.52236519E-03  -1.07100129E-03  -1.04836509E-01   1.30309373E-01   9.71531200E+00   4.34284544E+00
   2.19059568E-02    3    0  -3.16495337E-02   5.09645906E-04   3.33354867E-04   4.60601263E-02  -9.01363324E-03   2.15068483E+00  -6.15036637E-02   8.72929231E-04  -3.13969541E+00  -4.25983787E-01  -7.43720016E+01   4.98856865E-02
   2.19059568E-02    3    1   4.55589324E-01  -8.39339627E-04  -7.48063962E-04  -6.31690860E-01   3.81346866E-02  -2.89482517E+01   8.63669276E-01  -1.03700114E-03   3.93032799E+01   5.32745868E-02   5.52506180E+01  -7.68684670E-02
   2.19059568E-02    3    2   4.41982222E+00   4.85631426E-05   2.19349778E-04   9.21323681E+00  -5.07621057E-02   7.83741089E+02  -1.25960989E+01   2.92979996E-04  -5.65290649E+02  -4.27885987E-02  -1.38067429E+02   3.85673523E-01
   2.19059568E-02    3    3   8.54800781E+02   0.00000000E+00  -0.00000000E+00  -4.10049103E+02  -9.63641182E-02  -1.37120911E+02   1.97842117E+02   0.00000000E+00   3.29408379E+01  -3.41544934E-02   5.46629053E+03   0.00000000E+00
   2.19059568E-02    3    4   2.80325127E+01   1.96453271E-04  -2.30056015E-04   9.21376038E+00  -9.18402299E-02  -1.57805383E+03  -1.25960989E+01  -2.92979996E-04   5.65290527E+02  -4.27918211E-02  -3.02336609E+02  -1.20854676E+00
   2.19059568E-02    4   -4  -3.39037878E-03   1.21634948E-05   1.03320472E-03   6.22165040E-04  -1.72478817E-02   1.02687396E-01  -9.97892585E-06  -1.05716940E-03   3.27987783E-02   2.22664722E-03   5.73475122E-01  -1.21422184E+00
   2.19059568E-02    4   -3  -2.57836445E-03  -1.76843940E-04  -1.59457064E-04  -2.31461701E-04  -1.47367433E-01  -2.00137161E-02  -1.36219512E-03   1.85638171E-04  -3.03712059E-02   5.34266680E-02  -4.91120398E-01  -1.78468561E+00
   2.19059568E-02    4   -2  -7.11491448E-04   2.27419849E-04  -1.92296793E-04   4.37760435E-04  -1.68630704E-01   8.74793455E-02   1.07238349E-03   7.18059659E-04   6.82714283E-02   1.01913713E-01   1.01798642E+00  -1.54667175E+00
   2.19059568E-02    4   -1  -2.15468393E-03  -1.04005018E-03  -2.13066360E-05   4.14854032E-04  -1.38170451E-01  -1.10915802E-01  -1.96386804E-03  -1.18323497E-03  -1.09306842E-01   1.60968781E-01   3.11222243E+00  -7.92377234E-01
   2.19059568E-02    4    0   5.77654166E-04  -1.10851729E-03  -3.81374441E-04  -2.33608368E-03   2.63011772E-02  -2.13532954E-01   2.52236519E-03  -1.07100129E-03  -1.58660814E-01   1.97360486E-01   7.52282763E+00   3.38572168E+00
   2.19059568E-02    4    1  -3.07010971E-02   1.06700161E-03   6.22607884E-04   4.50406894E-02  -4.47960526E-01   3.46565866E+00  -6.15036637E-02   8.72929231E-04  -4.75397110E+00  -6.45026922E-01  -5.91484785E+00  -1.18911371E-01
   2.19059568E-02    4    2   6.37869775E-01  -5.19603433E-04  -9.37938399E-04  -6.31886959E-01   8.06742311E-02  -3.82676506E+01   8.63669276E-01  -1.03700114E-03   5.95090714E+01   8.06924850E-02  -1.47219604E+03   2.13256860E+00
   2.19059568E-02    4    3   2.80325127E+01  -1.96453271E-04   2.24702904E-04   9.21349812E+00  -1.08023696E-01   1.78166846E+03  -1.25960989E+01   2.92979996E-04  -8.55906616E+02  -6.47870526E-02  -3.02336609E+02   1.20854676E+00
   2.19059568E-02    4    4   1.52069397E+03   0.00000000E+00  -0.00000000E+00  -5.46462585E+02  -2.01469377E-01  -1.95228333E+02   1.97842117E+02   0.00000000E+00   3.29408379E+01  -5.17133251E-02   1.25101445E+04   0.00000000E+00
   2.46846862E-02   -4   -4   1.53458130E+03   0.00000000E+00   0.00000000E+00   5.44415466E+02  -3.36478686E+00   2.71361176E+02   1.97977356E+02   0.00000000E+00   3.35379982E+01   1.15530205E+00   3.27305156E+04   0.00000000E+00
   2.46846862E-02   -4   -3   1.24912025E+02  -5.89488656E-04   2.33852013E-04   9.78292465E+00  -6.35353208E-01  -2.88848560E+03  -1.33810768E+01  -4.73573673E-05  -1.38418213E+03   2.57163078E-01  -8.46722656E+02   3.14288559E+01
   2.46846862E-02   -4   -2   1.61264849E+00   1.58273513E-04   3.08329356E-04  -7.11941659E-01   1.03878796E+00  -1.07008415E+02   9.74749207E-01  -8.85531364E-04   9.99525681E+01  -7.69147694E-01  -7.25552148E+03   7.55670786E-01
   2.46846862E-02   -4   -1  -4.77184132E-02  -1.97867467E-03   2.05540549E-04   5.61785027E-02  -2.99794157E-03   6.03017759E+00  -7.51105174E-02   1.28854660E-03  -7.75999975E+00   1.35627910E-01   3.33919098E+02  -4.01790142E+00
   2.46846862E-02   -4    0   7.13805016E-03   7.55833345E-04  -3.48167930E-04  -2.03151489E-03  -9.16452333E-03  -3.55063140E-01   5.91316726E-04  -9.62178572E-04   4.04101193E-01  -1.33730382E-01  -1.17182398E+01   4.21580374E-01
   2.46846862E-02   -4    1   1.72792614E-04   6.08142640E-04  -3.77899298E-04   4.67997859E-04   4.97286819E-05  -1.52331367E-01  -6.49756461E-04  -5.35089173E-04   2.19576433E-01  -3.34889395E-04   8.86001214E-02  -3.62856649E-02
